_id,name,address,moodKeywords
65ad42c65a419523bb35b83b,규카츠정 마곡점,서울 강서구 공항대로 227 마곡센트럴타워1차 1층 114호,['깔끔한']
65ad42c65a419523bb35b83f,마부자생삼겹살,서울 강서구 마곡중앙5로 6 1층 121호,"['시끌벅적한', '서민적인']"
65ad42c65a419523bb35b840,샤브20 발산마곡점,서울 강서구 공항대로 261 발산파크프라자 2층 205호,"['푸짐한', '서민적인']"
65ad42c65a419523bb35b842,꼼떼 마곡점,서울 강서구 마곡중앙로 161-11 라마다앙코르호텔 지하1층,"['고급스러운', '힐링']"
65ad42c65a419523bb35b844,서울돼지집,"서울 강서구 마곡중앙6로 70 1층 103, 104호","['푸짐한', '시끌벅적한']"
65ad42c75a419523bb35b848,세광양대창 발산점,서울 강서구 마곡중앙6로 89 1동 1층,"['가성비좋은', '깔끔한']"
65ad42c75a419523bb35b84a,홍콩반점0410 마곡나루역점,서울 강서구 마곡중앙로 161-11 힐스테이트에코마곡나루 1층 131호,"['서민적인', '가성비좋은']"
65ad42c75a419523bb35b84b,정성곱창전골 마곡나루점,서울 강서구 마곡중앙로 161-1 1층 128호,['푸짐한']
65ad42c75a419523bb35b84c,녹지,서울 강서구 공항대로 247 퀸즈파크나인 B동 131호,"['고급스러운', '격식있는']"
65ad42c75a419523bb35b84d,프레베리 케이크,서울 강서구 마곡동로4길 23 1층,"['깔끔한', '지역주민이찾는']"
65ad42c75a419523bb35b84e,신세계포차,서울 강서구 마곡중앙8로 86 1층 105호,"['서민적인', '캐주얼한']"
65ad42c75a419523bb35b850,고반식당 마곡점,"서울 강서구 마곡중앙6로 63 테크노타워 1차 2층 201, 202호","['캐주얼한', '푸짐한']"
65ad42c75a419523bb35b851,서울홍성원,서울 강서구 공항대로 206 나인스퀘어 2층,"['시끌벅적한', '서민적인']"
65ad42c75a419523bb35b852,다이닝야경 마곡발산점,서울 강서구 마곡중앙6로 45 1층 126호,"['지역주민이찾는', '가성비좋은']"
65ad42c75a419523bb35b853,하양옥,서울 강서구 공항대로 186 로뎀타워 1층 118호,"['캐주얼한', '가성비좋은']"
65ad42c75a419523bb35b854,미도인 마곡,"서울 강서구 마곡동로3길 6 1층 110, 111호","['깔끔한', '캐주얼한']"
65ad42c75a419523bb35b855,빵쌤 마곡점,"서울 강서구 마곡중앙로 59-5 마곡595빌딩 1, 2층","['캐주얼한', '지역주민이찾는']"
65ad42c75a419523bb35b857,로마옥 마곡,서울 강서구 마곡중앙로 136 LG아트센터서울 3층,"['숨은맛집', '캐주얼한']"
65ad42c75a419523bb35b858,커디,서울 강서구 마곡중앙8로 86 204호,"['캐주얼한', '고급스러운']"
65ad42c75a419523bb35b859,백소정 마곡역점,서울 강서구 마곡중앙4로 22 파인스퀘어 A동 2층 212호,"['푸짐한', '깔끔한']"
65ad42c75a419523bb35b85a,홍차이 발산본점,서울 강서구 마곡중앙8로 90 마곡아이파크 2층 홍차이 발산본점,"['캐주얼한', '가성비좋은']"
65ad42c75a419523bb35b85b,비바나폴리,서울 강서구 마곡중앙로 76 힐스테이트 에코 마곡역 1층 101호,"['숨은맛집', '이국적/이색적']"
65ad42ca5a419523bb35b85d,더메이드뷔페,서울 강서구 마곡중앙6로 21 이너매스 4층,"['고급스러운', '격식있는']"
65ad42ca5a419523bb35b861,빽돈 마곡나루역점,서울 강서구 마곡서로 170 106호,"['지역주민이찾는', '깔끔한']"
65ad42ca5a419523bb35b862,예향정 마곡점,서울 강서구 마곡중앙로 161-11 라마다앙코르 호텔,"['서민적인', '푸짐한']"
65ad42ca5a419523bb35b863,탐라팩토리 마곡발산점,"서울 강서구 마곡중앙6로 21 마곡 이너매스 1층 104호,131호","['서민적인', '캐주얼한']"
65ad42ca5a419523bb35b864,베니르,서울 강서구 마곡중앙6로 42 사이언스타 2층 208호 베니르,"['캐주얼한', '깔끔한']"
65ad42ca5a419523bb35b865,가마메시야 울림,서울 강서구 마곡중앙로 76 힐스테이트에코 마곡역 1층 4번게이트 126호,"['조용한', '깔끔한']"
65ad42ca5a419523bb35b867,해례커피 마곡나루역점,서울 강서구 마곡중앙로 161-1 캐슬파크 217호,"['예쁜', '숨은맛집']"
65ad42ca5a419523bb35b868,목구멍 마곡점,서울 강서구 마곡중앙6로 66 B동 1층 117호,"['캐주얼한', '시끌벅적한']"
65ad42ca5a419523bb35b86a,두꺼비숙성횟집 마곡직영점,서울 강서구 마곡중앙6로 93 열린프라자 1층 112호,"['푸짐한', '깔끔한']"
65ad42ca5a419523bb35b86b,아웃백스테이크하우스 공항점,서울 강서구 마곡중앙6로 16 마곡GMG타워 3층,['친절한']
65ad42ca5a419523bb35b86c,모담다이닝 마곡엘지아트센터점,서울 강서구 마곡중앙로 136 3층,"['고급스러운', '격식있는']"
65ad42ca5a419523bb35b86d,쿠마데 마곡점,서울 강서구 마곡중앙6로 76-3 인터시티호텔1층 104~105호,"['고급스러운', '격식있는']"
65ad42ca5a419523bb35b86f,청년족발 마곡본점,"서울 강서구 마곡중앙4로 22 A동 101,102호",['친절한']
65ad42ca5a419523bb35b870,할리스코,서울 강서구 마곡중앙6로 16 마곡지엠지타워 1층 112호,"['캐주얼한', '가성비좋은']"
65ad42ca5a419523bb35b872,구주 마곡,"서울 강서구 마곡중앙로 55 퀸즈파크13 1층 115, 116, 117호","['예쁜', '이국적/이색적']"
65ad42ca5a419523bb35b876,배진수어시장,서울 강서구 마곡중앙6로 66 지하1층,"['서민적인', '시끌벅적한']"
65ad42cb5a419523bb35b878,더 왓에버,서울 강서구 마곡중앙2로 15 테크노타워2 1층 115-119호,"['예쁜', '깔끔한']"
65ad42cb5a419523bb35b879,에머이 마곡나루점,서울 강서구 마곡서로 152 두산더랜드타워 B동 1층 108-109호,"['캐주얼한', '이국적/이색적']"
65ad42cb5a419523bb35b87a,비건식당 공간녹음,서울 강서구 공항대로 227 403호 마곡센트럴타워 1차,"['깔끔한', '예쁜']"
65ad42cb5a419523bb35b87b,오호리준 발산역점,"서울 강서구 강서로 399 마곡 하이마루빌딩 105호,106호",['이국적/이색적']
65ad42cb5a419523bb35b87c,신경섭의인생참치,서울 강서구 마곡동로4길 23 2층 202호,"['깔끔한', '격식있는']"
65ad42cb5a419523bb35b87d,동양식당,서울 강서구 마곡중앙5로1길 20 보타닉비즈타워 2층,"['캐주얼한', '아담한']"
65ad42cb5a419523bb35b87e,바스버거 마곡점,서울 강서구 마곡동로 62 1층 119호,"['캐주얼한', '지역주민이찾는']"
65ad42cb5a419523bb35b87f,카페 우드진,서울 강서구 마곡중앙6로 45 카페 우드진,"['조용한', '캐주얼한']"
65ad42cb5a419523bb35b880,목동송식당먹고기,서울 강서구 마곡동로10길 23 135호 1층,"['시끌벅적한', '캐주얼한']"
65ad42cb5a419523bb35b881,특삼겹,서울 강서구 마곡중앙6로 66 1층,"['지역주민이찾는', '가성비좋은']"
65ad42cb5a419523bb35b882,돈탐구소,서울 강서구 마곡중앙6로 11 128호,"['고급스러운', '숨은맛집']"
65ad42cb5a419523bb35b883,르와조,서울 강서구 공항대로 237 에이스타워 120호,"['숨은맛집', '캐주얼한']"
65ad42cb5a419523bb35b885,매드포갈릭 발산점,서울 강서구 공항대로 236 쿠쿠마곡빌딩 2층,"['조용한', '깔끔한']"
65ad42cb5a419523bb35b886,카쿠레,서울 강서구 마곡중앙8로 90 1층 128호(마곡아이파크건물 라무진 옆 좁은골목 안),"['숨은맛집', '이국적/이색적']"
65ad42cb5a419523bb35b887,광선집 발산역 직영점,서울 강서구 강서로 415 1층 101호,"['서민적인', '이국적/이색적']"
65ad42cb5a419523bb35b888,케렌시아,서울 강서구 마곡서로 152 두산더랜드타워 B동 220호,"['이국적/이색적', '고급스러운']"
65ad42cb5a419523bb35b88b,코트야드 메리어트 서울 보타닉 파크 가든키친,서울 강서구 마곡중앙12로 10 코트야드 메리어트 서울 보타닉 파크,"['깔끔한', '경관/야경이좋은']"
65ad42cb5a419523bb35b88d,소카크,서울 강서구 마곡동로 56 1층 103호,"['캐주얼한', '서민적인']"
65ad42cb5a419523bb35b88e,변두리 로바타,서울 강서구 마곡중앙6로 66 201호,"['고급스러운', '조용한']"
65ad42ce5a419523bb35b88f,유미카츠 마곡점,"서울 강서구 공항대로 200 1층 117, 118호 유미카츠 마곡점","['캐주얼한', '서민적인']"
65ad42ce5a419523bb35b892,선주가 본점,서울 강서구 마곡중앙로 161-1 마곡나루역캐슬파크,['신선한']
65ad42ce5a419523bb35b894,스몰 스파이시 올리브,서울 강서구 마곡중앙4로 22 b동 111호,"['조용한', '숨은맛집']"
65ad42ce5a419523bb35b896,오복수산참치 마곡점,서울 강서구 마곡중앙8로 85 2층 206~208호,"['고급스러운', '가성비좋은']"
65ad42ce5a419523bb35b897,코지로오모테나시 마곡나루점,서울 강서구 마곡서로 152 두산더랜드타워 2층,"['이국적/이색적', '시끌벅적한']"
65ad42ce5a419523bb35b898,사위식당 마곡점,서울 강서구 공항대로 227 1층 112호,"['깔끔한', '캐주얼한']"
65ad42ce5a419523bb35b89a,마노사포레,서울 강서구 마곡중앙로 161-8 A동 1층 107호 마노사포레,"['조용한', '깔끔한']"
65ad42ce5a419523bb35b89c,마곡광안리,서울 강서구 마곡동로4길 15 115호,"['시끌벅적한', '깔끔한']"
65ad42ce5a419523bb35b89d,헤리스헤이스,서울 강서구 마곡동로3길 26 103호,"['숨은맛집', '깔끔한']"
65ad42ce5a419523bb35b89e,오적회관 발산본점,서울 강서구 마곡중앙6로 85 2층 201호,"['깔끔한', '가성비좋은']"
65ad42ce5a419523bb35b89f,원조 오막집국수,서울 강서구 공항대로 237 에이스타워마곡 2층 215호,"['숨은맛집', '캐주얼한']"
65ad42ce5a419523bb35b8a1,인라이크,서울 강서구 양천로30길 103,"['서민적인', '깔끔한']"
65ad42ce5a419523bb35b8a2,코끼리탭룸,서울 강서구 공항대로 195 힐스테이트에코동익 101동 1층 130호,"['예쁜', '깔끔한']"
65ad42ce5a419523bb35b8a5,타치가와텐 마곡,서울 강서구 마곡중앙6로 16 GMG타워 106호,"['캐주얼한', '깔끔한']"
65ad42ce5a419523bb35b8a6,신촌감자탕해물뼈찜,서울 강서구 강서로 375,['편안한']
65ad42cf5a419523bb35b8a7,가능식당 마곡나루역점,서울 강서구 마곡중앙로 161-8 두산더랜드파크 D동 203호,"['캐주얼한', '고급스러운']"
65ad42cf5a419523bb35b8aa,곱창이야기 마곡본점,서울 강서구 강서로 381-7,['무료주차']
65ad42cf5a419523bb35b8ac,만선항 조개집 본점,서울 강서구 마곡중앙로 161-8 두산더랜드파크 c동 1층 116호,"['숨은맛집', '푸짐한']"
65ad42cf5a419523bb35b8ad,어닝바 마곡본점,서울 강서구 마곡중앙로 59-17 류마타워2차 115호 어닝바,"['서민적인', '지역주민이찾는']"
65ad42cf5a419523bb35b8ae,RD42 마곡본점,서울 강서구 마곡중앙6로 42 3층 303호,"['이국적/이색적', '숨은맛집']"
65ad42cf5a419523bb35b8b0,쭈박사 마곡점,서울 강서구 마곡동로10길 23 대방디엠시티2차오피스텔 1층 130호 쭈박사 마곡점,"['숨은맛집', '가성비좋은']"
65ad42cf5a419523bb35b8b7,목로주점1987 마곡나루 본점,서울 강서구 마곡중앙로 161-11 A동 107호,"['시끌벅적한', '예쁜']"
65ad42cf5a419523bb35b8b8,해머스미스커피 마곡아이파크점,서울 강서구 마곡중앙8로 90 118호,"['가성비좋은', '예쁜']"
65ad42cf5a419523bb35b8b9,소곤,"서울 강서구 공항대로 205 1층 107호,108호,109호",['격식있는']
65ad42cf5a419523bb35b8ba,호호방,서울 강서구 마곡중앙로 161-1 마곡나루 캐슬파크 1층 115호,"['숨은맛집', '고급스러운']"
65ad42cf5a419523bb35b8bb,나우니스,서울 강서구 마곡중앙로 161-11 힐스테이트에코마곡나루역 2층,"['캐주얼한', '가성비좋은']"
65ad42cf5a419523bb35b8bd,서울주막 마곡점,서울 강서구 마곡중앙6로 65 2층,"['시끌벅적한', '캐주얼한']"
65ad42cf5a419523bb35b8be,사이공 윤다이,서울 강서구 마곡중앙5로1길 20 218호,"['이국적', '깔끔한']"
65ad42cf5a419523bb35b8bf,레피큐르,서울 강서구 공항대로 247 퀸즈파크9 A동 205호,"['지역주민이찾는', '고급스러운']"
65ad42cf5a419523bb35b8c0,카페헤니알,서울 강서구 공항대로 237 1층 116호,['캐주얼한']
65ad42d25a419523bb35b8c1,오봉집 발산 본점,서울 강서구 마곡동로4길 15 2층,"['서민적인', '시끌벅적한']"
65ad42d25a419523bb35b8c2,오마이양대창 마곡점,서울 강서구 마곡중앙6로 10 센트럴푸르지오시티 1층 106호107호,"['캐주얼한', '숨은맛집']"
65ad42d25a419523bb35b8c6,로드락비어 마곡본점,서울 강서구 마곡중앙6로 66 1층,"['시끌벅적한', '이국적/이색적']"
65ad42d25a419523bb35b8c7,신김치생도야지,서울 강서구 공항대로 247 C동126호,['서민적인']
65ad42d25a419523bb35b8ca,노웨어 마곡,"서울 강서구 마곡중앙6로 70 1층 106, 107호","['시끌벅적한', '예쁜']"
65ad42d25a419523bb35b8cd,헤비스테이크 마곡점,서울 강서구 마곡중앙6로 45 리더스퀘어마곡 1층 134호 헤비스테이크 마곡점,"['캐주얼한', '가성비좋은']"
65ad42d25a419523bb35b8cf,주니아 마곡점,서울 강서구 마곡중앙1로 10 한일노벨리아타워 1층 121호,"['캐주얼한', '깔끔한']"
65ad42d25a419523bb35b8d0,옥된장 마곡나루점,"서울 강서구 마곡중앙로 161-11 1층 A-134, A-135호","['캐주얼한', '숨은맛집']"
65ad42d25a419523bb35b8d2,돼슐랭 마곡나루점,서울 강서구 마곡중앙로 161-1 102호,"['푸짐한', '깔끔한']"
65ad42d25a419523bb35b8d3,능라도 마곡점,서울 강서구 마곡동로 56 건와빌딩 2층,"['깔끔한', '격식있는']"
65ad42d25a419523bb35b8d5,미분당 마곡점,서울 강서구 마곡중앙6로 21 이너매스마곡1 1층 119호,"['조용한', '깔끔한']"
65ad42d25a419523bb35b8d7,브런치나인,서울 강서구 공항대로 212 문영퀸즈파크11차 1층 126호,['캐주얼한']
65ad42d25a419523bb35b8d8,일품한우 마곡본점,서울 강서구 마곡중앙로 161-22 2층,"['깔끔한', '지역주민이찾는']"
65ad42d25a419523bb35b8d9,더블랙,서울 강서구 공항대로 269-15 214호 더블랙,"['깔끔한', '숨은맛집']"
65ad42d25a419523bb35b8da,나오키 본점,서울 강서구 마곡중앙6로 45 리더스퀘어 302호,"['고급스러운', '조용한']"
65ad42d25a419523bb35b8dc,이치류 마곡점,서울 강서구 마곡중앙6로 45 리더스퀘어 마곡 1층 101호,"['조용한', '캐주얼한']"
65ad42d25a419523bb35b8de,땡순이아구찜 본점,서울 강서구 마곡중앙로 161-22 일성트루엣오피스텔 A동 2층,"['푸짐한', '가성비좋은']"
65ad42d25a419523bb35b8df,쭌이네생고기,서울 강서구 마곡중앙로 161-8 두산더랜드파크 D동 1층 101호,"['캐주얼한', '서민적인']"
65ad42d35a419523bb35b8e0,이립,서울 강서구 마곡중앙6로 66 퀸즈파크 10 B동 211호,"['캐주얼한', '가성비좋은']"
65ad42d35a419523bb35b8e1,게장게장게장 마곡본점,서울 강서구 공항대로 269-15 힐스테이트에코 마곡 2층 220-1호 (A동 방향),"['깔끔한', '캐주얼한']"
65ad42d35a419523bb35b8e2,김치옥,서울 강서구 마곡중앙6로 65 지투프라자 2층,"['깔끔한', '고급스러운']"
65ad42d35a419523bb35b8e4,엘리케이커,서울 강서구 마곡중앙5로 6 보타닉푸르지오시티 지하 1층 143호 엘리케이커,"['예쁜', '깔끔한']"
65ad42d35a419523bb35b8e5,어부블루스 마곡,서울 강서구 마곡중앙8로 90 109호 어부블루스,"['숨은맛집', '예쁜']"
65ad42d35a419523bb35b8e6,쏭타이치앙마이 마곡직영점,서울 강서구 마곡동로 62 마곡사이언스타워 1층 117호,"['캐주얼한', '이국적/이색적']"
65ad42d35a419523bb35b8e7,교대이층집 발산점,서울 강서구 강서로 381 수창빌딩 2층,"['서민적인', '캐주얼한']"
65ad42d35a419523bb35b8e9,겸손돈가스 마곡나루점,서울 강서구 마곡중앙로 161-8 두산더랜드파크 B동 105호,"['캐주얼한', '깔끔한']"
65ad42d35a419523bb35b8ea,벽돌곱창 마곡점,서울 강서구 마곡중앙6로 93 열린프라자 115호,"['서민적인', '캐주얼한']"
65ad42d35a419523bb35b8ee,소담촌 마곡점,서울 강서구 마곡중앙6로 93 열린프라자 4층,['신선한']
65ad42d35a419523bb35b8f1,바른초밥 마곡본점,"서울 강서구 공항대로 200 101, 102, 103, 104호","['캐주얼한', '조용한']"
65ad42d75a419523bb35b8f3,희희잇,서울 강서구 마곡중앙4로 22 파인스퀘어 A동 117호,"['숨은맛집', '캐주얼한']"
65ad42d75a419523bb35b8f4,한우곱해장,"서울 강서구 마곡중앙로 76 1층 108호, 109호, 110호","['서민적인', '캐주얼한']"
65ad42d75a419523bb35b8f5,용용선생 마곡점,서울 강서구 마곡중앙6로 69 1층,"['시끌벅적한', '캐주얼한']"
65ad42d75a419523bb35b8f6,온포,서울 강서구 공항대로 195 힐스테이트에코동익 상가동 1층 134호 온포,['숨은맛집']
65ad42d75a419523bb35b8fd,런던 스테이크,서울 강서구 공항대로 269-15 2층 202호,"['캐주얼한', '이국적']"
65ad42d75a419523bb35b900,바코,서울 강서구 마곡동로10길 23 대방디엠시티 2차 106호,"['캐주얼한', '깔끔한']"
65ad42d75a419523bb35b902,도화림 발산점,서울 강서구 강서로 391 문영비즈웍스 206호,"['고급스러운', '깔끔한']"
65ad42d75a419523bb35b903,돼지래스토랑 셋째,서울 강서구 마곡서로 152 두산더랜드타워 B동 301~303호 돼지래스토랑 셋째,['깔끔한']
65ad42d75a419523bb35b904,Rest747,서울 강서구 마곡중앙1로 72 엠밸리10단지 상가 1층 104호,"['캐주얼한', '깔끔한']"
65ad42d75a419523bb35b90a,리프,서울 강서구 마곡서로 133 712동 105호 리프커피,"['이국적/이색적', '지역주민이찾는']"
65ad42d75a419523bb35b90b,하이바 마곡점,"서울 강서구 마곡중앙6로 70 108, 109호","['이국적/이색적', '시끌벅적한']"
65ad42d75a419523bb35b90d,미쵸곱창 마곡점,"서울 강서구 강서로 391 문영비즈웍스 1층 106, 107호",['캐주얼한']
65ad42d85a419523bb35b910,막회집,서울 강서구 마곡서로 152 두산더랜드타워 B동 101호,['시끌벅적한']
65ad42d85a419523bb35b911,구구향훠궈 마곡나루역점,"서울 강서구 마곡중앙로 171 1층 106,107호","['가성비좋은', '캐주얼한']"
65ad42d85a419523bb35b912,아임와인땡큐,서울 강서구 마곡중앙로 161-8 두산더랜드파크 C동 205호,"['숨은맛집', '조용한']"
65ad42d85a419523bb35b915,일식비 마곡점,서울 강서구 마곡동로 61 에이스프라자 3층 일식비,"['깔끔한', '캐주얼한']"
65ad42d85a419523bb35b916,설화랑 본점,서울 강서구 강서로 381-7 예원빌딩 2층,"['고급스러운', '조용한']"
65ad42d85a419523bb35b91a,금별맥주 발산역점,서울 강서구 마곡중앙6로 70 1층 금별맥주,"['예쁜', '고급스러운']"
65ad42d85a419523bb35b91c,랑 월,서울 강서구 마곡중앙6로 66 퀸즈파크텐 206호,"['캐주얼한', '격식있는']"
65ad42d85a419523bb35b91d,마곡장,서울 강서구 마곡중앙4로 22 파인스퀘어 B동 110호,"['캐주얼한', '깔끔한']"
65ad42d85a419523bb35b91e,심야식당켬,서울 강서구 마곡중앙로 161-1 롯데캐슬파크 226호,['조용한']
65ad42d85a419523bb35b91f,타이투고,서울 강서구 마곡중앙6로 45 마곡리더스퀘어 115호 타이투고,"['캐주얼한', '이국적/이색적']"
65ad42d85a419523bb35b920,우아하계,"서울 강서구 마곡서로 157 스프링파크타워 1층 107,108,109호 우아하계","['캐주얼한', '깔끔한']"
65ad42d85a419523bb35b922,상 생삼겹살,서울 강서구 마곡중앙로 161-8 두산더랜드파크 B동1층113호,"['서민적인', '캐주얼한']"
65ad42d85a419523bb35b924,소금집델리 마곡,서울 강서구 마곡동로 61 에이스프라자 1층 110호,['캐주얼한']
65ad42dc5a419523bb35b92c,고기싸롱 발산역점,서울 강서구 강서로 402 1층 102~103호,"['서민적인', '가성비좋은']"
65ad42dc5a419523bb35b92d,이춘복참치 발산역점,서울 강서구 공항대로 287 1층,"['조용한', '격식있는']"
65ad42dc5a419523bb35b92e,곱창이야기 발산역점,서울 강서구 강서로 378 1층 104호,"['서민적인', '시끌벅적한']"
65ad42dc5a419523bb35b92f,달래해장 발산역점,"서울 강서구 공항대로 269-15 1층, 2층",['서민적인']
65ad42dc5a419523bb35b932,조개깡패연구소 발산역점,서울 강서구 공항대로 269-15 힐스테이트 에코 마곡,"['캐주얼한', '시끌벅적한']"
65ad42dc5a419523bb35b933,팔각도 발산역점,"서울 강서구 마곡중앙6로 93 열린프라자 1층 109호, 110호","['깔끔한', '시끌벅적한']"
65ad42dc5a419523bb35b934,써브웨이 발산역점,서울 강서구 마곡중앙6로 93 열린프라자 1층 101호,"['캐주얼한', '서민적인']"
65ad42dc5a419523bb35b935,샐러디 마곡발산역점,서울 강서구 공항대로 269-15 1층 104호,"['캐주얼한', '깔끔한']"
65ad42dc5a419523bb35b937,스타벅스 발산역점,서울 강서구 강서로 388,"['캐주얼한', '시끌벅적한']"
65ad42dc5a419523bb35b939,청년다방 발산역점,서울 강서구 공항대로 269-15 1층 122호 청년다방,"['시끌벅적한', '고급스러운']"
65ad42dc5a419523bb35b93a,투썸플레이스 발산역사거리점,서울 강서구 공항대로 290 신우빌딩 1층,"['지역주민이찾는', '캐주얼한']"
65ad42dc5a419523bb35b93c,한신우동 발산역점,서울 강서구 마곡동로4길 15 1층 109호,['서민적인']
65ad42dc5a419523bb35b93d,KFC 발산역,서울 강서구 공항대로 271,"['서민적인', '캐주얼한']"
65ad42dc5a419523bb35b93e,한신포차 발산역점,서울 강서구 마곡중앙6로 93 제2층 201호,"['시끌벅적한', '서민적인']"
65ad42dc5a419523bb35b93f,역전할머니맥주 발산역점,"서울 강서구 마곡동로4길 15 엠패리체 1층 106, 107호","['시끌벅적한', '지역주민이찾는']"
65ad42dc5a419523bb35b940,템포커피 발산역점,서울 강서구 공항대로 280 템포커피 발산역점,"['숨은맛집', '서민적인']"
65ad42dc5a419523bb35b941,완백부대찌개 삼겹살 발산역점,서울 강서구 마곡중앙8로5길 5 116호~117호,"['푸짐한', '예쁜']"
65ad42dc5a419523bb35b942,신의주찹쌀순대 발산역점,서울 강서구 공항대로 291 1층 성원상떼뷰오피스텔,"['가성비좋은', '서민적인']"
65ad42dd5a419523bb35b944,우상 화로구이 발산역점,"서울 강서구 강서로 349 1층 14, 15호","['고급스러운', '깔끔한']"
65ad42dd5a419523bb35b945,하오마라 발산역점,서울 강서구 강서로56길 16 1층,"['서민적인', '가성비좋은']"
65ad42dd5a419523bb35b947,더브라운 발산역점,서울 강서구 공항대로 248 대방건설사옥 101호,"['캐주얼한', '조용한']"
65ad42dd5a419523bb35b949,롯데리아 발산역점,서울 강서구 강서로56길 24,"['캐주얼한', '서민적인']"
65ad42dd5a419523bb35b94b,홍콩반점0410 발산역점,서울 강서구 공항대로 269-15 2층 216호,"['서민적인', '캐주얼한']"
65ad42dd5a419523bb35b94c,스타벅스 발산역5번출구점,서울 강서구 강서로52길 43,"['캐주얼한', '지역주민이찾는']"
65ad42dd5a419523bb35b94d,라무진 마곡발산역점,서울 강서구 마곡중앙8로 90 마곡아이파크 1층 101호,"['조용한', '깔끔한']"
65ad42dd5a419523bb35b94e,할리스 발산역점,서울 강서구 내발산동 강서로 357 1층,"['서민적인', '캐주얼한']"
65ad42dd5a419523bb35b94f,스타벅스 발산역사거리점,서울 강서구 공항대로 248,"['캐주얼한', '지역주민이찾는']"
65ad42dd5a419523bb35b951,배스킨라빈스 발산역점,서울 강서구 강서로 380 세민빌딩 1층,['캐주얼한']
65ad42dd5a419523bb35b952,경성꽈배기 발산역점,서울 강서구 공항대로 261,"['지역주민이찾는', '캐주얼한']"
65ad42e05a419523bb35b957,역전우동0410 발산역점,서울 강서구 공항대로 269-15 힐스테이트에코마곡 1층 124호,"['서민적인', '캐주얼한']"
65ad42e05a419523bb35b959,육쌈냉면 발산역점,서울 강서구 공항대로 269-15 힐스테이트에코마곡 2층 218호,"['서민적인', '가성비좋은']"
65ad42e05a419523bb35b95a,힘이나는커피생활 발산역점,서울 강서구 강서로 385 1층 122호 힘이나는커피생활,"['서민적인', '캐주얼한']"
65ad42e05a419523bb35b95c,하르당 발산역점,서울 강서구 강서로 378 1층 102호,"['캐주얼한', '지역주민이찾는']"
65ad42e05a419523bb35b95f,명동찌개마을 발산역점,서울 강서구 강서로 385 우성에스비타워 123호,"['서민적인', '가성비좋은']"
65ad42e05a419523bb35b960,칠성포차 발산역점,서울 강서구 마곡중앙6로 85 3층 301호,"['캐주얼한', '가성비좋은']"
65ad42e05a419523bb35b964,백스비어 발산역점,서울 강서구 마곡중앙6로 85 1층,"['가성비좋은', '캐주얼한']"
65ad42e05a419523bb35b986,타르데마베이커리 우장산,서울 강서구 강서로46길 9,"['아담한', '조용한']"
65ad42e05a419523bb35b987,갈비생각 발산점,서울 강서구 강서로54길 42 1층,"['깔끔한', '캐주얼한']"
65ad42e45a419523bb35b98b,조선갈비,서울 강서구 공항대로 341 전층,"['신선한', '고급스러운']"
65ad42e45a419523bb35b98c,브런치빈 마곡점,서울 강서구 공항대로 261 발산파크프라자 206호,"['깔끔한', '캐주얼한']"
65ad42e45a419523bb35b98d,마초갈비 마곡점,서울 강서구 마곡동로 62 1층,"['캐주얼한', '깔끔한']"
65ad42e45a419523bb35b98f,백제원 등촌점,서울 강서구 공항대로 367 백제원,"['고급스러운', '고급스러운']"
65ad42e45a419523bb35b992,맹순이꽃게아구찜,서울 강서구 공항대로 272 2층,"['시끌벅적한', '서민적인']"
65ad42e45a419523bb35b993,안135,서울 강서구 마곡중앙6로 66 퀸즈파크10 b동216호,"['고급스러운', '격식있는']"
65ad42e55a419523bb35b998,오프닛 NC백화점 강서점,서울 강서구 강서로56길 17 10층,"['경관/야경이좋은', '캐주얼한']"
65ad42e55a419523bb35b99a,호랑이 초밥 마곡,서울 강서구 공항대로 220 우성에스비타워2 1층 (지하 주차장 이용 가능합니다),"['가성비좋은', '시끌벅적한']"
65ad42e55a419523bb35b9a1,속초그바람에 발산점,서울 강서구 강서로54길 11 1층일부,"['숨은맛집', '푸짐한']"
65ad42e55a419523bb35b9a4,강창구찹쌀진순대 마곡점,"서울 강서구 마곡동로 62 2층 206, 207호",['서민적인']
65ad42e55a419523bb35b9a5,솔솥 마곡점,"서울 강서구 마곡중앙6로 42 1층 104호, 105호","['깔끔한', '지역주민이찾는']"
65ad42e55a419523bb35b9a6,큐슈울트라아멘 NC백화점강서점,서울 강서구 강서로56길 17 강서 NC백화점,['캐주얼한']
65ad42e55a419523bb35b9a7,월화식당 마곡점,"서울 강서구 강서로 391 문영비즈웍스 109호, 110호","['깔끔한', '캐주얼한']"
65ad42e55a419523bb35b9ab,구락,서울 강서구 마곡중앙6로 45 리더스퀘어 2층 구락,"['깔끔한', '숨은맛집']"
65ad42e55a419523bb35b9ac,손오공 쪽갈비 마곡점,서울 강서구 마곡중앙8로 90 마곡아이파크1층 손오공쪽갈비 마곡점,"['서민적인', '깔끔한']"
65ad42e55a419523bb35b9ad,오백년장어 등촌점,"서울 강서구 공항대로 367 디딤타운 4층, 오백년장어","['서민적인', '고급스러운']"
65ad42e55a419523bb35b9ae,철길부산집 발산점,서울 강서구 마곡중앙6로 65 지투프라자 1층 113호,"['캐주얼한', '가성비좋은']"
65ad42e55a419523bb35b9b0,어다리횟집 발산점,서울 강서구 강서로54길 14,"['신선한', '조용한']"
